Chiralindicen,Chiralindicem,Initialatomiccoordinateu,Initialatomiccoordinatev,Initialatomiccoordinatew,Calculatedatomiccoordinatesu,Calculatedatomiccoordinatesv,Calculatedatomiccoordinatesw
7,1,0.70576,0.33801,0.51913,0.70931,0.33432,0.51933
7,1,0.72230,0.35650,0.56299,0.72741,0.35345,0.56302
7,1,0.41434,0.14668,0.52790,0.41102,0.13769,0.52815
7,1,0.43422,0.15300,0.57176,0.43267,0.14518,0.57181
7,1,0.30257,0.13170,0.59808,0.29777,0.12383,0.59827
7,1,0.32002,0.13142,0.64194,0.31639,0.12398,0.64186
7,1,0.13726,0.26184,0.60685,0.12834,0.25667,0.60705
7,1,0.14143,0.24671,0.65071,0.13208,0.24013,0.65069
7,1,0.13563,0.36610,0.67702,0.12665,0.36298,0.67714
7,1,0.13311,0.34739,0.72088,0.12503,0.34401,0.72081
7,1,0.29424,0.66199,0.68580,0.29024,0.66560,0.68592
7,1,0.27770,0.64350,0.72966,0.27184,0.64659,0.72957
7,1,0.40470,0.76073,0.75597,0.40200,0.76660,0.75596
7,1,0.38523,0.74597,0.79983,0.38088,0.75041,0.79965
7,1,0.69743,0.86830,0.76474,0.70142,0.87583,0.76476
7,1,0.67998,0.86858,0.80860,0.68295,0.87601,0.80840
7,1,0.78781,0.84336,0.83492,0.79490,0.85179,0.83485
7,1,0.77468,0.85023,0.87878,0.78178,0.85877,0.87856
7,1,0.86437,0.63390,0.51036,0.87332,0.63668,0.51055
7,1,0.86689,0.65261,0.55422,0.87518,0.65596,0.55420
7,1,0.82653,0.51513,0.58053,0.83340,0.51537,0.58066
7,1,0.83545,0.53540,0.62439,0.84383,0.53744,0.62431
7,1,0.59530,0.23928,0.58931,0.59743,0.23339,0.58941
7,1,0.61478,0.25403,0.63317,0.61857,0.24973,0.63306
7,1,0.47452,0.16879,0.65948,0.47427,0.16315,0.65946
7,1,0.49482,0.17821,0.70334,0.49408,0.17331,0.70319
7,1,0.21219,0.15664,0.66825,0.20477,0.14850,0.66829
7,1,0.22532,0.14977,0.71211,0.21812,0.14175,0.71197
7,1,0.15300,0.21878,0.73843,0.14478,0.21254,0.73854
7,1,0.16038,0.20608,0.78229,0.15263,0.19867,0.78226
7,1,0.17347,0.48487,0.74720,0.16643,0.48452,0.74728
7,1,0.16455,0.46461,0.79106,0.15625,0.46260,0.79099
7,1,0.24671,0.60528,0.81738,0.23977,0.60696,0.81747
7,1,0.23234,0.58566,0.86124,0.22613,0.58756,0.86118
7,1,0.52548,0.83121,0.82615,0.52517,0.83718,0.82613
7,1,0.50518,0.82179,0.87001,0.50554,0.82701,0.86989
7,1,0.64350,0.86580,0.89632,0.64800,0.87499,0.89638
7,1,0.62458,0.86274,0.94018,0.62788,0.87202,0.94009
7,1,0.84700,0.78122,0.90510,0.85506,0.78770,0.90519
7,1,0.83962,0.79392,0.94895,0.84747,0.80139,0.94891
7,1,0.86858,0.68860,0.97527,0.87598,0.69280,0.97537
7,1,0.75329,0.39472,0.65071,0.75969,0.39303,0.65074
7,1,0.76766,0.41434,0.69457,0.77334,0.41220,0.69446
7,1,0.65261,0.28572,0.72088,0.65480,0.28170,0.72101
7,1,0.67087,0.30257,0.76474,0.67445,0.29903,0.76474
7,1,0.35650,0.13420,0.72966,0.35197,0.12550,0.72974
7,1,0.37542,0.13726,0.77352,0.37206,0.12788,0.77349
7,1,0.25403,0.13925,0.79983,0.24683,0.12855,0.80001
7,1,0.26952,0.13563,0.84369,0.26399,0.12639,0.84367
7,1,0.13142,0.31140,0.80860,0.12392,0.30709,0.80877
7,1,0.13225,0.29424,0.85246,0.12493,0.29017,0.85251
7,1,0.14977,0.42446,0.87878,0.14198,0.42347,0.87895
7,1,0.14397,0.40470,0.92264,0.13539,0.40173,0.92257
7,1,0.34739,0.71428,0.88755,0.34494,0.71812,0.88769
7,1,0.32913,0.69743,0.93141,0.32535,0.70055,0.93136
7,1,0.46461,0.80006,0.95773,0.46380,0.80612,0.95768
7,1,0.74597,0.86075,0.96650,0.75306,0.87128,0.96656
7,1,0.85023,0.57554,0.71211,0.85781,0.57609,0.71239
7,1,0.85603,0.59530,0.75597,0.86431,0.59773,0.75603
7,1,0.79392,0.45430,0.78229,0.79970,0.45366,0.78252
7,1,0.80573,0.47452,0.82615,0.81322,0.47490,0.82618
7,1,0.53540,0.19994,0.79106,0.53619,0.19324,0.79113
7,1,0.55555,0.21219,0.83492,0.55726,0.20637,0.83480
7,1,0.41434,0.14668,0.86124,0.41231,0.13822,0.86119
7,1,0.43422,0.15300,0.90510,0.43364,0.14552,0.90486
7,1,0.17821,0.18339,0.87001,0.17273,0.17810,0.87012
7,1,0.18860,0.17347,0.91387,0.18275,0.16698,0.91374
7,1,0.13726,0.26184,0.94018,0.12824,0.25583,0.94016
7,1,0.14143,0.24671,0.98404,0.13176,0.23917,0.98384
7,1,0.20608,0.54570,0.94895,0.19970,0.54590,0.94905
7,1,0.19427,0.52548,0.99281,0.18587,0.52454,0.99271
7,1,0.86437,0.63390,0.84369,0.87359,0.63763,0.84373
7,1,0.86689,0.65261,0.88755,0.87478,0.65614,0.88747
7,1,0.70576,0.33801,0.85246,0.71039,0.33474,0.85250
7,1,0.72230,0.35650,0.89632,0.72845,0.35337,0.89617
7,1,0.59530,0.23928,0.92264,0.59816,0.23339,0.92262
7,1,0.61478,0.25403,0.96650,0.61896,0.24925,0.96639
7,1,0.30257,0.13170,0.93141,0.29873,0.12397,0.93137
7,1,0.32002,0.13142,0.97527,0.31704,0.12370,0.97509
7,1,0.82653,0.51513,0.91387,0.83342,0.51547,0.91398
7,1,0.83545,0.53540,0.95773,0.84343,0.53708,0.95771
7,1,0.75329,0.39472,0.98404,0.76022,0.39287,0.98421
7,1,0.47452,0.16879,0.99281,0.47479,0.16198,0.99288
7,2,0.75538,0.87052,0.00206,0.76042,0.87825,0.00258
7,2,0.87799,0.71584,0.01699,0.88635,0.72124,0.01743
7,2,0.61813,0.87118,0.01450,0.62020,0.87906,0.01517
7,2,0.58386,0.86225,0.05430,0.58495,0.86902,0.05493
7,2,0.83214,0.82464,0.02943,0.83835,0.83070,0.03012
7,2,0.81353,0.84157,0.06923,0.81753,0.84624,0.06988
7,2,0.86559,0.77020,0.09659,0.86987,0.77300,0.09741
7,2,0.85453,0.79394,0.13639,0.86054,0.79856,0.13709
7,2,0.13693,0.41343,0.02445,0.12910,0.41045,0.02500
7,2,0.30917,0.68843,0.03938,0.30523,0.69009,0.04003
7,2,0.42501,0.78447,0.06674,0.42319,0.78791,0.06756
7,2,0.39053,0.75973,0.10654,0.38742,0.76234,0.10726
7,2,0.69862,0.87912,0.08167,0.70232,0.88662,0.08243
7,2,0.66749,0.87843,0.12147,0.67007,0.88485,0.12214
7,2,0.76824,0.86632,0.14883,0.77278,0.87192,0.14961
7,2,0.74196,0.87391,0.18863,0.74749,0.88120,0.18925
7,2,0.87903,0.70098,0.16376,0.88910,0.70605,0.16446
7,2,0.87613,0.73022,0.20356,0.88729,0.73668,0.20413
7,2,0.15965,0.18491,0.00953,0.15364,0.17883,0.00998
7,2,0.12388,0.26978,0.03689,0.11461,0.26356,0.03755
7,2,0.13009,0.24257,0.07669,0.12010,0.23524,0.07731
7,2,0.19166,0.53708,0.05182,0.18511,0.53637,0.05262
7,2,0.17234,0.50157,0.09162,0.16404,0.49927,0.09235
7,2,0.25140,0.62375,0.11898,0.24532,0.62437,0.11983
7,2,0.22567,0.58963,0.15878,0.22016,0.59005,0.15955
7,2,0.51343,0.83496,0.13390,0.51313,0.83946,0.13466
7,2,0.47788,0.81683,0.17371,0.47765,0.82153,0.17434
7,2,0.60111,0.86712,0.20107,0.60409,0.87360,0.20169
7,2,0.56644,0.85659,0.24087,0.56893,0.86307,0.24128
7,2,0.82319,0.83347,0.21599,0.83146,0.84029,0.21654
7,2,0.80319,0.84892,0.25580,0.81079,0.85624,0.25617
7,2,0.86045,0.78238,0.28316,0.86863,0.78808,0.28358
7,2,0.84782,0.80485,0.32296,0.85546,0.81190,0.32316
7,2,0.52213,0.18317,0.00704,0.52181,0.18101,0.00765
7,2,0.55748,0.20409,0.04684,0.55911,0.20236,0.04738
7,2,0.25804,0.12609,0.02196,0.25251,0.11777,0.02256
7,2,0.28645,0.12179,0.06177,0.28199,0.11447,0.06231
7,2,0.19682,0.15108,0.08913,0.18941,0.14332,0.08981
7,2,0.21948,0.13869,0.12893,0.21335,0.13011,0.12947
7,2,0.12286,0.34610,0.10405,0.11231,0.34063,0.10488
7,2,0.12077,0.31431,0.14386,0.11267,0.30894,0.14459
7,2,0.14247,0.43083,0.17122,0.13673,0.42862,0.17203
7,2,0.13219,0.39621,0.21102,0.12586,0.39278,0.21163
7,2,0.32474,0.70365,0.18614,0.32136,0.70749,0.18687
7,2,0.29401,0.67279,0.22594,0.29078,0.67564,0.22652
7,2,0.40767,0.77240,0.25331,0.40781,0.77762,0.25375
7,2,0.37363,0.74649,0.29311,0.37342,0.75161,0.29337
7,2,0.68326,0.87919,0.26823,0.68901,0.88788,0.26858
7,2,0.65136,0.87684,0.30803,0.65719,0.88786,0.30820
7,2,0.75538,0.87052,0.33540,0.76320,0.88087,0.33557
7,2,0.72800,0.87647,0.37520,0.73465,0.88637,0.37522
7,2,0.87799,0.71584,0.35032,0.88610,0.72067,0.35046
7,2,0.87343,0.74409,0.39012,0.88252,0.75031,0.39005
7,2,0.79765,0.44527,0.03191,0.80425,0.44608,0.03240
7,2,0.70599,0.32721,0.05928,0.71095,0.32547,0.05994
7,2,0.73490,0.35958,0.09908,0.74017,0.35700,0.09976
7,2,0.43357,0.14341,0.07420,0.43274,0.13911,0.07487
7,2,0.46882,0.15707,0.11400,0.46814,0.15088,0.11459
7,2,0.34864,0.12316,0.14137,0.34415,0.11285,0.14197
7,2,0.38187,0.12882,0.18117,0.37813,0.11816,0.18167
7,2,0.15218,0.19515,0.15629,0.14468,0.18734,0.15702
7,2,0.16786,0.17536,0.19609,0.16050,0.16644,0.19669
7,2,0.12657,0.25591,0.22346,0.11810,0.24910,0.22406
7,2,0.13442,0.22980,0.26326,0.12721,0.22327,0.26368
7,2,0.18165,0.51935,0.23838,0.17781,0.51885,0.23896
7,2,0.16375,0.48380,0.27818,0.16019,0.48325,0.27855
7,2,0.23825,0.60681,0.30555,0.23665,0.60918,0.30579
7,2,0.21370,0.57226,0.34535,0.21096,0.57377,0.34536
7,2,0.49565,0.82625,0.32047,0.49826,0.83475,0.32066
7,2,0.46015,0.80671,0.36027,0.46129,0.81388,0.36025
7,2,0.58386,0.86225,0.38764,0.58721,0.87065,0.38764
7,2,0.54886,0.85014,0.42744,0.55036,0.85821,0.42720
7,2,0.81353,0.84157,0.40256,0.81987,0.84787,0.40255
7,2,0.79217,0.85551,0.44236,0.79708,0.86147,0.44213
7,2,0.85453,0.79394,0.46973,0.86084,0.79879,0.46945
7,2,0.84035,0.81509,0.50953,0.84601,0.82052,0.50903
7,2,0.86781,0.60379,0.04435,0.87676,0.60742,0.04502
7,2,0.87485,0.63749,0.08415,0.88258,0.64015,0.08482
7,2,0.83625,0.51621,0.11152,0.84339,0.51597,0.11232
7,2,0.85120,0.55162,0.15132,0.85896,0.55326,0.15196
7,2,0.62637,0.25351,0.12644,0.62878,0.24859,0.12719
7,2,0.65930,0.28158,0.16624,0.66166,0.27840,0.16689
7,2,0.53985,0.19329,0.19361,0.53931,0.18754,0.19416
7,2,0.57499,0.21553,0.23341,0.57583,0.21114,0.23380
7,2,0.27200,0.12353,0.20853,0.26540,0.11212,0.20913
7,2,0.30138,0.12088,0.24833,0.29658,0.11089,0.24879
7,2,0.20783,0.14449,0.27570,0.20287,0.13767,0.27613
7,2,0.23176,0.13369,0.31550,0.22878,0.12812,0.31573
7,2,0.12140,0.33002,0.29062,0.11435,0.32626,0.29099
7,2,0.12097,0.29902,0.33042,0.11383,0.29487,0.33059
7,2,0.13693,0.41343,0.35779,0.13096,0.41236,0.35783
7,2,0.12826,0.37923,0.39759,0.12078,0.37725,0.39744
7,2,0.30917,0.68843,0.37271,0.30777,0.69262,0.37266
7,2,0.27931,0.65678,0.41251,0.27571,0.66070,0.41228
7,2,0.39053,0.75973,0.43987,0.38893,0.76578,0.43964
7,2,0.35700,0.73271,0.47968,0.35493,0.73743,0.47929
7,2,0.66749,0.87843,0.45480,0.67142,0.88661,0.45455
7,2,0.63489,0.87442,0.49460,0.63827,0.88246,0.49420
7,2,0.74196,0.87391,0.52196,0.74747,0.88184,0.52154
7,2,0.71355,0.87821,0.56177,0.71803,0.88542,0.56118
7,2,0.87613,0.73022,0.53689,0.88525,0.73589,0.53641
7,2,0.86991,0.75743,0.57669,0.87955,0.76436,0.57609
7,2,0.78630,0.42774,0.17868,0.79040,0.42728,0.17941
7,2,0.80834,0.46292,0.21848,0.81393,0.46340,0.21904
7,2,0.72069,0.34322,0.24585,0.72414,0.34072,0.24630
7,2,0.74860,0.37625,0.28565,0.75392,0.37437,0.28594
7,2,0.45114,0.14986,0.26077,0.44985,0.14171,0.26122
7,2,0.48657,0.16504,0.30057,0.48715,0.15755,0.30079
7,2,0.36511,0.12558,0.32793,0.36294,0.11759,0.32814
7,2,0.39889,0.13288,0.36774,0.39712,0.12501,0.36775
7,2,0.15965,0.18491,0.34286,0.15570,0.18088,0.34308
7,2,0.17681,0.16653,0.38266,0.17205,0.16115,0.38264
7,2,0.13009,0.24257,0.41002,0.12301,0.23810,0.40990
7,2,0.13955,0.21762,0.44983,0.13282,0.21251,0.44950
7,2,0.17234,0.50157,0.42495,0.16605,0.50258,0.42474
7,2,0.15589,0.46605,0.46475,0.14969,0.46553,0.46433
7,2,0.22567,0.58963,0.49211,0.22121,0.59139,0.49171
7,2,0.20235,0.55473,0.53191,0.19613,0.55547,0.53132
7,2,0.47788,0.81683,0.50704,0.47862,0.82188,0.50669
7,2,0.44252,0.79592,0.54684,0.44114,0.79961,0.54629
7,2,0.56644,0.85659,0.57420,0.56771,0.86175,0.57363
7,2,0.53118,0.84293,0.61400,0.53225,0.84881,0.61329
7,2,0.80319,0.84892,0.58913,0.81007,0.85608,0.58857
7,2,0.78052,0.86131,0.62893,0.78629,0.86946,0.62822
7,2,0.84782,0.80485,0.65629,0.85501,0.81242,0.65575
7,2,0.83214,0.82464,0.69609,0.83899,0.83340,0.69547
7,2,0.87174,0.62077,0.23092,0.88264,0.62448,0.23154
7,2,0.87714,0.65391,0.27072,0.88742,0.65831,0.27116
7,2,0.84411,0.53395,0.29808,0.85110,0.53496,0.29844
7,2,0.85753,0.56917,0.33788,0.86348,0.57062,0.33804
7,2,0.64300,0.26729,0.31301,0.64632,0.26215,0.31323
7,2,0.67526,0.29635,0.35281,0.67912,0.29195,0.35288
7,2,0.55748,0.20409,0.38017,0.55856,0.19856,0.38021
7,2,0.59233,0.22760,0.41997,0.59370,0.22362,0.41981
7,2,0.28645,0.12179,0.39510,0.28242,0.11426,0.39508
7,2,0.31674,0.12081,0.43490,0.31287,0.11288,0.43472
7,2,0.21948,0.13869,0.46226,0.21378,0.13173,0.46201
7,2,0.24462,0.12948,0.50206,0.23949,0.12209,0.50163
7,2,0.12077,0.31431,0.47719,0.11302,0.31093,0.47679
7,2,0.12201,0.28416,0.51699,0.11410,0.27993,0.51645
7,2,0.13219,0.39621,0.54435,0.12379,0.39402,0.54381
7,2,0.12515,0.36251,0.58415,0.11693,0.35989,0.58347
7,2,0.29401,0.67279,0.55928,0.28956,0.67572,0.55875
7,2,0.26510,0.64042,0.59908,0.26035,0.64268,0.59846
7,2,0.37363,0.74649,0.62644,0.37195,0.75023,0.62583
7,2,0.34070,0.71842,0.66624,0.33840,0.72056,0.66554
7,2,0.65136,0.87684,0.64137,0.65569,0.88683,0.64073
7,2,0.61813,0.87118,0.68117,0.62142,0.88182,0.68044
7,2,0.72800,0.87647,0.70853,0.73400,0.88775,0.70802
7,2,0.69862,0.87912,0.74833,0.70218,0.88846,0.74777
7,2,0.87343,0.74409,0.72346,0.88042,0.75034,0.72296
7,2,0.86559,0.77020,0.76326,0.86989,0.77505,0.76276
7,2,0.87903,0.70098,0.83042,0.88621,0.70480,0.83005
7,2,0.79765,0.44527,0.36525,0.80241,0.44410,0.36534
7,2,0.81835,0.48065,0.40505,0.82378,0.48168,0.40490
7,2,0.73490,0.35958,0.43241,0.73908,0.35772,0.43224
7,2,0.76175,0.39319,0.47221,0.76699,0.39157,0.47188
7,2,0.46882,0.15707,0.44734,0.46785,0.15108,0.44719
7,2,0.50435,0.17375,0.48714,0.50492,0.16758,0.48677
7,2,0.38187,0.12882,0.51450,0.37957,0.12142,0.51410
7,2,0.41614,0.13775,0.55430,0.41501,0.13173,0.55374
7,2,0.16786,0.17536,0.52943,0.16191,0.17026,0.52891
7,2,0.18647,0.15843,0.56923,0.18235,0.15422,0.56851
7,2,0.13442,0.22980,0.59659,0.12842,0.22613,0.59592
7,2,0.14547,0.20606,0.63639,0.13802,0.20025,0.63559
7,2,0.16375,0.48380,0.61152,0.15637,0.48367,0.61095
7,2,0.14880,0.44838,0.65132,0.14056,0.44599,0.65058
7,2,0.21370,0.57226,0.67868,0.20956,0.57199,0.67810
7,2,0.19166,0.53708,0.71848,0.18623,0.53613,0.71785
7,2,0.46015,0.80671,0.69361,0.46013,0.81192,0.69298
7,2,0.42501,0.78447,0.73341,0.42309,0.78840,0.73271
7,2,0.54886,0.85014,0.76077,0.54887,0.85754,0.76035
7,2,0.51343,0.83496,0.80057,0.51177,0.84173,0.80014
7,2,0.79217,0.85551,0.77570,0.79470,0.86067,0.77540
7,2,0.76824,0.86632,0.81550,0.76864,0.86930,0.81522
7,2,0.84035,0.81509,0.84286,0.84314,0.81790,0.84274
7,2,0.82319,0.83347,0.88266,0.82767,0.83826,0.88255
7,2,0.87485,0.63749,0.41749,0.88347,0.64113,0.41736
7,2,0.87861,0.66998,0.45729,0.88726,0.67400,0.45700
7,2,0.85120,0.55162,0.48465,0.85888,0.55295,0.48434
7,2,0.86307,0.58657,0.52445,0.87095,0.58910,0.52395
7,2,0.65930,0.28158,0.49958,0.66263,0.27800,0.49925
7,2,0.69083,0.31157,0.53938,0.69476,0.30956,0.53891
7,2,0.57499,0.21553,0.56674,0.57663,0.21212,0.56627
7,2,0.60947,0.24027,0.60654,0.61224,0.23816,0.60590
7,2,0.30138,0.12088,0.58167,0.29759,0.11410,0.58105
7,2,0.33251,0.12157,0.62147,0.32940,0.11531,0.62070
7,2,0.23176,0.13369,0.64883,0.22581,0.12681,0.64808
7,2,0.25804,0.12609,0.68863,0.25194,0.11827,0.68780
7,2,0.12097,0.29902,0.66376,0.11049,0.29325,0.66307
7,2,0.12388,0.26978,0.70356,0.11290,0.26305,0.70283
7,2,0.12826,0.37923,0.73092,0.11797,0.37521,0.73042
7,2,0.12286,0.34610,0.77072,0.11292,0.34155,0.77024
7,2,0.27931,0.65678,0.74585,0.27466,0.65888,0.74533
7,2,0.25140,0.62375,0.78565,0.24432,0.62568,0.78516
7,2,0.35700,0.73271,0.81301,0.35254,0.73778,0.81276
7,2,0.32474,0.70365,0.85281,0.32043,0.70814,0.85268
7,2,0.63489,0.87442,0.82793,0.63557,0.88092,0.82791
7,2,0.60111,0.86712,0.86774,0.60220,0.87362,0.86783
7,2,0.71355,0.87821,0.89510,0.71714,0.88469,0.89532
7,2,0.68326,0.87919,0.93490,0.68718,0.88647,0.93517
7,2,0.86991,0.75743,0.91002,0.87743,0.76220,0.91016
7,2,0.86045,0.78238,0.94983,0.86744,0.78780,0.94998
7,2,0.80834,0.46292,0.55182,0.81518,0.46332,0.55136
7,2,0.82766,0.49843,0.59162,0.83615,0.50077,0.59099
7,2,0.74860,0.37625,0.61898,0.75431,0.37599,0.61838
7,2,0.77433,0.41037,0.65878,0.78028,0.41089,0.65808
7,2,0.48657,0.16504,0.63390,0.48644,0.16175,0.63322
7,2,0.52213,0.18317,0.67371,0.52234,0.18090,0.67286
7,2,0.39889,0.13288,0.70107,0.39631,0.12802,0.70030
7,2,0.43357,0.14341,0.74087,0.43170,0.13831,0.74004
7,2,0.17681,0.16653,0.71599,0.16830,0.15927,0.71536
7,2,0.19682,0.15108,0.75580,0.18895,0.14333,0.75512
7,2,0.13955,0.21762,0.78316,0.13172,0.21177,0.78287
7,2,0.15218,0.19515,0.82296,0.14527,0.18815,0.82265
7,2,0.15589,0.46605,0.79808,0.14874,0.46475,0.79780
7,2,0.14247,0.43083,0.83788,0.13733,0.42951,0.83763
7,2,0.20235,0.55473,0.86525,0.19797,0.55572,0.86529
7,2,0.18165,0.51935,0.90505,0.17712,0.51795,0.90511
7,2,0.44252,0.79592,0.88017,0.44089,0.80063,0.88044
7,2,0.40767,0.77240,0.91997,0.40650,0.77535,0.92028
7,2,0.53118,0.84293,0.94734,0.53233,0.84767,0.94786
7,2,0.49565,0.82625,0.98714,0.49495,0.83173,0.98760
7,2,0.78052,0.86131,0.96226,0.78616,0.86815,0.96278
7,2,0.87714,0.65391,0.60405,0.88745,0.65921,0.60355
7,2,0.87924,0.68569,0.64386,0.88728,0.69118,0.64324
7,2,0.85753,0.56917,0.67122,0.86424,0.57211,0.67069
7,2,0.86781,0.60379,0.71102,0.87450,0.60771,0.71039
7,2,0.67526,0.29635,0.68614,0.67876,0.29401,0.68542
7,2,0.70599,0.32721,0.72594,0.70988,0.32495,0.72515
7,2,0.59233,0.22760,0.75331,0.59300,0.22287,0.75259
7,2,0.62637,0.25351,0.79311,0.62755,0.24766,0.79244
7,2,0.31674,0.12081,0.76823,0.31140,0.11231,0.76762
7,2,0.34864,0.12316,0.80803,0.34321,0.11196,0.80741
7,2,0.24462,0.12948,0.83540,0.23754,0.11913,0.83519
7,2,0.27200,0.12353,0.87520,0.26643,0.11400,0.87505
7,2,0.12201,0.28416,0.85032,0.11500,0.27965,0.85027
7,2,0.12657,0.25591,0.89012,0.11839,0.25002,0.89008
7,2,0.12515,0.36251,0.91749,0.11728,0.35874,0.91776
7,2,0.12140,0.33002,0.95729,0.11295,0.32554,0.95759
7,2,0.26510,0.64042,0.93241,0.26126,0.64139,0.93285
7,2,0.23825,0.60681,0.97221,0.23324,0.60747,0.97264
7,2,0.81835,0.48065,0.73838,0.82280,0.48136,0.73782
7,2,0.83625,0.51621,0.77818,0.83945,0.51626,0.77760
7,2,0.76175,0.39319,0.80555,0.76376,0.39061,0.80516
7,2,0.78630,0.42774,0.84535,0.78934,0.42642,0.84496
7,2,0.50435,0.17375,0.82047,0.50237,0.16522,0.82003
7,2,0.53985,0.19329,0.86027,0.53933,0.18635,0.85989
7,2,0.41614,0.13775,0.88764,0.41397,0.13010,0.88772
7,2,0.45114,0.14986,0.92744,0.45088,0.14302,0.92754
7,2,0.18647,0.15843,0.90256,0.18185,0.15305,0.90267
7,2,0.20783,0.14449,0.94236,0.20399,0.13919,0.94249
7,2,0.14547,0.20606,0.96973,0.13934,0.20085,0.97018
7,2,0.14880,0.44838,0.98465,0.14068,0.44612,0.98524
7,2,0.87861,0.66998,0.79062,0.88457,0.67300,0.79026
7,2,0.86307,0.58657,0.85779,0.86974,0.58779,0.85768
7,2,0.87174,0.62077,0.89759,0.88037,0.62321,0.89754
7,2,0.69083,0.31157,0.87271,0.69271,0.30780,0.87259
7,2,0.72069,0.34322,0.91251,0.72517,0.33985,0.91245
7,2,0.60947,0.24027,0.93987,0.61202,0.23567,0.94020
7,2,0.64300,0.26729,0.97968,0.64559,0.26453,0.98004
7,2,0.33251,0.12157,0.95480,0.32984,0.11471,0.95513
7,2,0.36511,0.12558,0.99460,0.36233,0.11885,0.99497
7,2,0.82766,0.49843,0.92495,0.83486,0.49806,0.92514
7,2,0.84411,0.53395,0.96475,0.85117,0.53549,0.96494
7,2,0.77433,0.41037,0.99211,0.77947,0.41031,0.99263
7,2,0.87924,0.68569,0.97719,0.88729,0.68983,0.97759
7,3,0.88829,0.72424,0.01501,0.89492,0.72902,0.01512
7,3,0.65461,0.88723,0.00447,0.65714,0.89378,0.00447
7,3,0.61092,0.87912,0.04033,0.61229,0.88518,0.04034
7,3,0.84453,0.83024,0.02345,0.84966,0.83569,0.02353
7,3,0.82037,0.85255,0.05932,0.82450,0.85786,0.05940
7,3,0.86907,0.79326,0.08674,0.87437,0.79707,0.08674
7,3,0.85151,0.82174,0.12261,0.85774,0.82707,0.12256
7,3,0.15925,0.49362,0.00236,0.15481,0.49291,0.00227
7,3,0.35268,0.73892,0.02134,0.34977,0.74154,0.02130
7,3,0.45753,0.81437,0.04877,0.45692,0.81830,0.04878
7,3,0.41171,0.78469,0.08463,0.40925,0.78868,0.08461
7,3,0.70935,0.88947,0.06776,0.71198,0.89514,0.06789
7,3,0.66872,0.88871,0.10362,0.66948,0.89289,0.10369
7,3,0.75879,0.88189,0.13105,0.76241,0.88649,0.13103
7,3,0.72226,0.88850,0.16691,0.72574,0.89320,0.16687
7,3,0.88430,0.74887,0.15004,0.89185,0.75366,0.15005
7,3,0.87377,0.78281,0.18590,0.88143,0.78859,0.18594
7,3,0.88982,0.69820,0.21333,0.89649,0.70193,0.21341
7,3,0.88660,0.73674,0.24919,0.89092,0.73985,0.24924
7,3,0.11250,0.34317,0.01080,0.10542,0.34010,0.01071
7,3,0.11018,0.30180,0.04666,0.10249,0.29781,0.04657
7,3,0.22440,0.60098,0.02978,0.21963,0.60229,0.02976
7,3,0.19354,0.55544,0.06565,0.18757,0.55568,0.06563
7,3,0.27155,0.65934,0.09307,0.26699,0.66145,0.09306
7,3,0.23558,0.61587,0.12894,0.23111,0.61680,0.12897
7,3,0.51945,0.84692,0.11206,0.51846,0.85118,0.11218
7,3,0.47297,0.82328,0.14793,0.47219,0.82735,0.14806
7,3,0.58088,0.87070,0.17535,0.58277,0.87547,0.17537
7,3,0.53491,0.85371,0.21122,0.53587,0.85946,0.21119
7,3,0.80171,0.86465,0.19434,0.80769,0.87072,0.19439
7,3,0.77018,0.87847,0.23020,0.77446,0.88535,0.23015
7,3,0.83700,0.83822,0.25763,0.84039,0.84230,0.25767
7,3,0.81128,0.85888,0.29350,0.81466,0.86389,0.29348
7,3,0.41912,0.12930,0.00869,0.41773,0.12321,0.00870
7,3,0.19829,0.13535,0.02767,0.19381,0.13029,0.02763
7,3,0.14207,0.18726,0.05510,0.13750,0.18390,0.05510
7,3,0.16300,0.16179,0.09096,0.15910,0.15812,0.09090
7,3,0.12414,0.40168,0.07409,0.11664,0.39980,0.07401
7,3,0.11450,0.35748,0.10995,0.10804,0.35490,0.10986
7,3,0.14528,0.46267,0.13738,0.13953,0.46159,0.13740
7,3,0.12855,0.41675,0.17324,0.12263,0.41443,0.17322
7,3,0.32447,0.71369,0.15636,0.32197,0.71604,0.15641
7,3,0.28429,0.67336,0.19223,0.28140,0.67516,0.19223
7,3,0.38182,0.76264,0.21966,0.38077,0.76685,0.21963
7,3,0.33845,0.72648,0.25552,0.33645,0.73094,0.25552
7,3,0.64026,0.88513,0.23864,0.64289,0.89239,0.23869
7,3,0.59598,0.87521,0.27451,0.59766,0.88324,0.27458
7,3,0.69611,0.88984,0.30193,0.69996,0.89800,0.30197
7,3,0.65461,0.88723,0.33780,0.65747,0.89401,0.33787
7,3,0.86379,0.80324,0.32092,0.86848,0.80750,0.32090
7,3,0.84453,0.83024,0.35679,0.85020,0.83570,0.35679
7,3,0.88139,0.76060,0.38421,0.88829,0.76504,0.38421
7,3,0.86907,0.79326,0.42008,0.87514,0.79826,0.42006
7,3,0.57312,0.20494,0.01712,0.57425,0.20085,0.01713
7,3,0.61818,0.23736,0.05299,0.62093,0.23428,0.05297
7,3,0.31744,0.11042,0.03611,0.31434,0.10446,0.03612
7,3,0.35974,0.11487,0.07198,0.35826,0.10952,0.07192
7,3,0.26519,0.11310,0.09940,0.26180,0.10781,0.09930
