,_id,Chiral indice n,Chiral indice m,Initial atomic coordinate u,Initial atomic coordinate v,Initial atomic coordinate w',Calculated atomic coordinates u',Calculated atomic coordinates v',Calculated atomic coordinates w',Initial atomic coordinate w
2588,60be2c98e451737687210421,7,3,0.618177,0.237364,,0.620934,0.234282,0.05297,0.052989
2589,60be2c98e451737687210422,7,3,0.317444,0.110417,,0.314336,0.104457,0.036118,0.036111
2590,60be2c98e451737687210423,7,3,0.359737,0.114868,,0.358262,0.109519,0.071915,0.071976
2591,60be2c98e451737687210424,7,3,0.265188,0.113098,,0.261801,0.107806,0.099295,0.099402
2592,60be2c98e451737687210425,7,3,0.303894,0.110164,,0.300168,0.103125,0.135157,0.135267
2593,60be2c98e451737687210426,7,3,0.122121,0.228078,,0.115096,0.223464,0.11843,0.11839
2594,60be2c98e451737687210427,7,3,0.136211,0.196764,,0.129835,0.190835,0.154234,0.154255
2595,60be2c98e451737687210428,7,3,0.111714,0.275758,,0.105889,0.271852,0.181758,0.181681
2596,60be2c98e451737687210429,7,3,0.11861,0.239398,,0.113604,0.235761,0.217606,0.217546
2597,60be2c98e45173768721042a,7,3,0.175368,0.52461,,0.169622,0.52479,0.200614,0.200668
2598,60be2c98e45173768721042b,7,3,0.151986,0.478129,,0.146217,0.478619,0.236515,0.236533
2599,60be2c98e45173768721042c,7,3,0.213655,0.585925,,0.209576,0.588464,0.263982,0.263959
2600,60be2c98e45173768721042d,7,3,0.184206,0.540058,,0.1801,0.540688,0.299812,0.299824
2601,60be2c98e45173768721042e,7,3,0.442159,0.804953,,0.44164,0.811037,0.283017,0.282947
2602,60be2c98e45173768721042f,7,3,0.396686,0.773881,,0.394833,0.778442,0.318865,0.318812
2603,60be2c98e451737687210430,7,3,0.503956,0.839571,,0.504593,0.843466,0.346342,0.346238
2604,60be2c98e451737687210431,7,3,0.457532,0.814367,,0.457012,0.817293,0.382163,0.382103
2605,60be2c98e451737687210432,7,3,0.746998,0.884697,,0.751535,0.891039,0.365278,0.365225
2606,60be2c98e451737687210433,7,3,0.709346,0.889474,,0.712505,0.895731,0.401108,0.40109
2607,60be2c98e451737687210434,7,3,0.791654,0.869845,,0.796536,0.875836,0.428486,0.428516
2608,60be2c98e451737687210435,7,3,0.758794,0.881885,,0.763455,0.88894,0.464357,0.464381
2609,60be2c98e451737687210436,7,3,0.889361,0.711387,,0.896163,0.714939,0.447465,0.447504
2610,60be2c98e451737687210437,7,3,0.884298,0.748869,,0.891202,0.753818,0.4833,0.483369
2611,60be2c98e451737687210438,7,3,0.88982,0.698197,,0.897512,0.702194,0.546569,0.54666
2612,60be2c98e451737687210439,7,3,0.824632,0.47539,,0.831918,0.476047,0.033939,0.034002
2613,60be2c98e45173768721043a,7,3,0.752824,0.369429,,0.758505,0.367394,0.061388,0.061428
2614,60be2c98e45173768721043b,7,3,0.786345,0.414075,,0.792431,0.412733,0.097268,0.097293
2615,60be2c98e45173768721043c,7,3,0.511545,0.168311,,0.512218,0.164392,0.080407,0.080415
2616,60be2c98e45173768721043d,7,3,0.557841,0.195047,,0.558953,0.191884,0.116304,0.11628
2617,60be2c98e45173768721043e,7,3,0.449677,0.140053,,0.448311,0.135473,0.143634,0.143706
2618,60be2c98e45173768721043f,7,3,0.496044,0.160429,,0.495514,0.156725,0.179467,0.179571
2619,60be2c98e451737687210440,7,3,0.218861,0.125547,,0.213331,0.118285,0.162614,0.162693
2620,60be2c98e451737687210441,7,3,0.253002,0.115303,,0.248956,0.108655,0.198502,0.198558
2621,60be2c98e451737687210442,7,3,0.179632,0.147452,,0.175098,0.142112,0.225987,0.225985
2622,60be2c98e451737687210443,7,3,0.208346,0.130155,,0.205529,0.12581,0.261807,0.26185
2623,60be2c98e451737687210444,7,3,0.11111,0.3291,,0.105773,0.327627,0.244976,0.244972
2624,60be2c98e451737687210445,7,3,0.110639,0.288613,,0.10452,0.285651,0.280761,0.280837
2625,60be2c98e451737687210446,7,3,0.120327,0.386758,,0.113998,0.385249,0.308249,0.308263
2626,60be2c98e451737687210447,7,3,0.112499,0.343165,,0.10533,0.340354,0.344134,0.344128
2627,60be2c98e451737687210448,7,3,0.259173,0.645072,,0.256495,0.647301,0.327358,0.32725
2628,60be2c98e451737687210449,7,3,0.224399,0.600975,,0.21971,0.602314,0.363193,0.363115
2629,60be2c98e45173768721044a,7,3,0.310771,0.700555,,0.30816,0.703439,0.390641,0.390542
2630,60be2c98e45173768721044b,7,3,0.271551,0.659342,,0.2675,0.661208,0.426487,0.426407
2631,60be2c98e45173768721044c,7,3,0.565652,0.865614,,0.566301,0.870255,0.409658,0.409529
2632,60be2c98e45173768721044d,7,3,0.51945,0.846915,,0.519197,0.852285,0.445479,0.445394
2633,60be2c98e45173768721044e,7,3,0.625691,0.882426,,0.628466,0.889624,0.472863,0.47282
2634,60be2c98e45173768721044f,7,3,0.580877,0.870703,,0.582267,0.876793,0.508699,0.508685
2635,60be2c98e451737687210450,7,3,0.828945,0.845655,,0.835278,0.852015,0.491791,0.491807
2636,60be2c98e451737687210451,7,3,0.801707,0.864653,,0.80619,0.869708,0.527633,0.527672
2637,60be2c98e451737687210452,7,3,0.857931,0.812737,,0.862496,0.816102,0.555102,0.555099
2638,60be2c98e451737687210453,7,3,0.837003,0.838215,,0.840904,0.841878,0.590904,0.590964
2639,60be2c98e451737687210454,7,3,0.88289,0.627983,,0.890573,0.6308,0.042479,0.04244
2640,60be2c98e451737687210455,7,3,0.88889,0.6709,,0.895952,0.673901,0.078365,0.078305
2641,60be2c98e451737687210456,7,3,0.866448,0.56804,,0.873155,0.568714,0.105777,0.105731
2642,60be2c98e451737687210457,7,3,0.879673,0.613242,,0.88649,0.615692,0.14158,0.141596
2643,60be2c98e451737687210458,7,3,0.70263,0.312894,,0.705939,0.311006,0.124773,0.124719
2644,60be2c98e451737687210459,7,3,0.740827,0.354928,,0.743383,0.35449,0.160612,0.160584
2645,60be2c98e45173768721045a,7,3,0.647319,0.261084,,0.648288,0.25871,0.187978,0.18801
2646,60be2c98e45173768721045b,7,3,0.689229,0.299445,,0.69153,0.296084,0.22382,0.223875
2647,60be2c98e45173768721045c,7,3,0.389079,0.120884,,0.387098,0.114623,0.207024,0.206997
2648,60be2c98e45173768721045d,7,3,0.434348,0.134386,,0.434288,0.128259,0.242808,0.242862
2649,60be2c98e45173768721045e,7,3,0.331282,0.111287,,0.329656,0.105934,0.270269,0.270288
2650,60be2c98e45173768721045f,7,3,0.374309,0.117574,,0.372357,0.111389,0.306144,0.306153
2651,60be2c98e451737687210460,7,3,0.148493,0.178257,,0.143082,0.17398,0.289161,0.289276
2652,60be2c98e451737687210461,7,3,0.171055,0.154345,,0.16517,0.149003,0.325023,0.325141
2653,60be2c98e451737687210462,7,3,0.126229,0.217187,,0.119321,0.212434,0.352608,0.352567
2654,60be2c98e451737687210463,7,3,0.142069,0.187263,,0.136665,0.182313,0.388434,0.388432
2655,60be2c98e451737687210464,7,3,0.139129,0.447274,,0.132888,0.446444,0.371565,0.371554
2656,60be2c98e451737687210465,7,3,0.124143,0.401678,,0.117434,0.39946,0.407411,0.407419
2657,60be2c98e451737687210466,7,3,0.167043,0.509122,,0.162206,0.508717,0.434907,0.434845
2658,60be2c98e451737687210467,7,3,0.145277,0.462672,,0.139759,0.461016,0.470755,0.47071
2659,60be2c98e451737687210468,7,3,0.367147,0.750974,,0.365122,0.754553,0.453905,0.453833
2660,60be2c98e451737687210469,7,3,0.324471,0.713687,,0.32133,0.716019,0.489738,0.489698
2661,60be2c98e45173768721046a,7,3,0.426878,0.795057,,0.42575,0.799147,0.517134,0.517124
2662,60be2c98e45173768721046b,7,3,0.381823,0.762636,,0.379066,0.765718,0.55297,0.552989
2663,60be2c98e45173768721046c,7,3,0.682556,0.889583,,0.685664,0.895543,0.536118,0.536111
2664,60be2c98e45173768721046d,7,3,0.640263,0.885132,,0.641738,0.890481,0.571915,0.571976
2665,60be2c98e45173768721046e,7,3,0.734812,0.886902,,0.738199,0.892194,0.599295,0.599402
2666,60be2c98e45173768721046f,7,3,0.696106,0.889836,,0.699832,0.896875,0.635157,0.635267
2667,60be2c98e451737687210470,7,3,0.877879,0.771922,,0.884904,0.776536,0.61843,0.61839
2668,60be2c98e451737687210471,7,3,0.863789,0.803236,,0.870165,0.809165,0.654234,0.654255
2669,60be2c98e451737687210472,7,3,0.888286,0.724242,,0.894111,0.728148,0.681758,0.681681
2670,60be2c98e451737687210473,7,3,0.88139,0.760602,,0.886396,0.764239,0.717606,0.717546
2671,60be2c98e451737687210474,7,3,0.840755,0.506379,,0.845009,0.507285,0.169101,0.169023
2672,60be2c98e451737687210475,7,3,0.860871,0.552726,,0.865573,0.554251,0.204965,0.204888
2673,60be2c98e451737687210476,7,3,0.806457,0.444557,,0.809507,0.443542,0.232265,0.232314
2674,60be2c98e451737687210477,7,3,0.832957,0.490878,,0.83637,0.490407,0.268152,0.268179
2675,60be2c98e451737687210478,7,3,0.588288,0.215306,,0.589975,0.209252,0.251301,0.251301
2676,60be2c98e451737687210479,7,3,0.632853,0.249026,,0.635066,0.244216,0.287201,0.287166
2677,60be2c98e45173768721047a,7,3,0.527028,0.176716,,0.527185,0.171398,0.314676,0.314592
2678,60be2c98e45173768721047b,7,3,0.573122,0.204943,,0.574352,0.201289,0.350477,0.350457
2679,60be2c98e45173768721047c,7,3,0.277745,0.111505,,0.27349,0.10601,0.333481,0.33358
2680,60be2c98e45173768721047d,7,3,0.317444,0.110417,,0.314158,0.104057,0.369284,0.369445
2681,60be2c98e45173768721047e,7,3,0.22982,0.121532,,0.22482,0.114666,0.396829,0.396871
2682,60be2c98e45173768721047f,7,3,0.265188,0.113098,,0.261239,0.106342,0.432677,0.432736
2683,60be2c98e451737687210480,7,3,0.113402,0.263258,,0.107074,0.259526,0.415925,0.415858
2684,60be2c98e451737687210481,7,3,0.122121,0.228078,,0.114664,0.222504,0.45175,0.451723
2685,60be2c98e451737687210482,7,3,0.110337,0.315306,,0.1034,0.311628,0.479286,0.479149
2686,60be2c98e451737687210483,7,3,0.111714,0.275758,,0.105077,0.270983,0.515121,0.515014
2687,60be2c98e451737687210484,7,3,0.203365,0.57074,,0.198338,0.571117,0.498116,0.498137
2688,60be2c98e451737687210485,7,3,0.175368,0.52461,,0.168082,0.523953,0.533939,0.534002
2689,60be2c98e451737687210486,7,3,0.247176,0.630571,,0.241495,0.632606,0.561388,0.561428
2690,60be2c98e451737687210487,7,3,0.213655,0.585925,,0.207569,0.587267,0.597268,0.597293
2691,60be2c98e451737687210488,7,3,0.488455,0.831689,,0.487782,0.835608,0.580407,0.580415
2692,60be2c98e451737687210489,7,3,0.442159,0.804953,,0.441047,0.808116,0.616304,0.61628
2693,60be2c98e45173768721048a,7,3,0.550323,0.859947,,0.551689,0.864527,0.643634,0.643706
2694,60be2c98e45173768721048b,7,3,0.503956,0.839571,,0.504486,0.843275,0.679467,0.679571
2695,60be2c98e45173768721048c,7,3,0.781139,0.874453,,0.786669,0.881715,0.662614,0.662693
2696,60be2c98e45173768721048d,7,3,0.746998,0.884697,,0.751044,0.891345,0.698502,0.698558
2697,60be2c98e45173768721048e,7,3,0.820368,0.852548,,0.824902,0.857888,0.725987,0.725985
2698,60be2c98e45173768721048f,7,3,0.791654,0.869845,,0.794471,0.87419,0.761807,0.76185
2699,60be2c98e451737687210490,7,3,0.889361,0.711387,,0.89548,0.714349,0.780761,0.780837
2700,60be2c98e451737687210491,7,3,0.8855,0.642521,,0.889643,0.643738,0.276639,0.276618
2701,60be2c98e451737687210492,7,3,0.889663,0.684694,,0.895276,0.687748,0.312415,0.312483
2702,60be2c98e451737687210493,7,3,0.764422,0.384135,,0.767703,0.382003,0.29562,0.295605
2703,60be2c98e451737687210494,7,3,0.796635,0.42926,,0.801393,0.429033,0.331409,0.33147
2704,60be2c98e451737687210495,7,3,0.71571,0.326639,,0.71872,0.324608,0.358867,0.358896
2705,60be2c98e451737687210496,7,3,0.752824,0.369429,,0.757399,0.367666,0.394726,0.394761
2706,60be2c98e451737687210497,7,3,0.465086,0.146289,,0.463995,0.14094,0.377792,0.377883
2707,60be2c98e451737687210498,7,3,0.511545,0.168311,,0.511478,0.163375,0.413685,0.413748
2708,60be2c98e451737687210499,7,3,0.404025,0.124794,,0.402242,0.118528,0.441174,0.441175
2709,60be2c98e45173768721049a,7,3,0.449677,0.140053,,0.449463,0.134539,0.47704,0.477039
2710,60be2c98e45173768721049b,7,3,0.188717,0.141116,,0.183313,0.13507,0.460122,0.460162
2711,60be2c98e45173768721049c,7,3,0.218861,0.125547,,0.214247,0.118976,0.495987,0.496027
2712,60be2c98e45173768721049d,7,3,0.155473,0.16976,,0.150343,0.164314,0.523528,0.523453
2713,60be2c98e45173768721049e,7,3,0.179632,0.147452,,0.175498,0.142144,0.559403,0.559318
2714,60be2c98e45173768721049f,7,3,0.11711,0.372017,,0.109427,0.3692,0.542479,0.54244
2715,60be2c98e4517376872104a0,7,3,0.11111,0.3291,,0.104048,0.326099,0.578365,0.578305
2716,60be2c98e4517376872104a1,7,3,0.133552,0.43196,,0.126844,0.431286,0.605777,0.605731
2717,60be2c98e4517376872104a2,7,3,0.120327,0.386758,,0.11351,0.384308,0.64158,0.641596
2718,60be2c98e4517376872104a3,7,3,0.29737,0.687106,,0.294061,0.688994,0.624773,0.624719
2719,60be2c98e4517376872104a4,7,3,0.259173,0.645072,,0.256617,0.64551,0.660612,0.660584
2720,60be2c98e4517376872104a5,7,3,0.352681,0.738916,,0.351712,0.74129,0.687978,0.68801
2721,60be2c98e4517376872104a6,7,3,0.310771,0.700555,,0.30847,0.703916,0.72382,0.723875
2722,60be2c98e4517376872104a7,7,3,0.610921,0.879116,,0.612902,0.885377,0.707024,0.706997
2723,60be2c98e4517376872104a8,7,3,0.565652,0.865614,,0.565712,0.871741,0.742808,0.742862
2724,60be2c98e4517376872104a9,7,3,0.668718,0.888713,,0.670344,0.894066,0.770269,0.770288
2725,60be2c98e4517376872104aa,7,3,0.625691,0.882426,,0.627643,0.888611,0.806144,0.806153
2726,60be2c98e4517376872104ab,7,3,0.851507,0.821743,,0.856918,0.82602,0.78916,0.789276
2727,60be2c98e4517376872104ac,7,3,0.828945,0.845655,,0.83483,0.850997,0.825023,0.825141
2728,60be2c98e4517376872104ad,7,3,0.873771,0.782813,,0.880679,0.787566,0.852608,0.852567
2729,60be2c98e4517376872104ae,7,3,0.857931,0.812737,,0.863335,0.817687,0.888434,0.888432
2730,60be2c98e4517376872104af,7,3,0.871446,0.583247,,0.878149,0.585208,0.339901,0.339909
2731,60be2c98e4517376872104b0,7,3,0.88289,0.627983,,0.89077,0.630961,0.375756,0.375774
2732,60be2c98e4517376872104b1,7,3,0.848014,0.521871,,0.854778,0.52201,0.403205,0.4032
2733,60be2c98e4517376872104b2,7,3,0.866448,0.56804,,0.872002,0.569112,0.439016,0.439065
2734,60be2c98e4517376872104b3,7,3,0.661552,0.273519,,0.663731,0.269591,0.422125,0.422187
2735,60be2c98e4517376872104b4,7,3,0.70263,0.312894,,0.706272,0.310435,0.45795,0.458052
2736,60be2c98e4517376872104b5,7,3,0.603314,0.226119,,0.605542,0.22159,0.485458,0.485478
2737,60be2c98e4517376872104b6,7,3,0.647319,0.261084,,0.650226,0.258464,0.521304,0.521343
2738,60be2c98e4517376872104b7,7,3,0.345388,0.112771,,0.342865,0.106222,0.504473,0.504466
2739,60be2c98e4517376872104b8,7,3,0.389079,0.120884,,0.387709,0.114823,0.540342,0.540331
2740,60be2c98e4517376872104b9,7,3,0.290654,0.110526,,0.288018,0.104861,0.567889,0.567757
2741,60be2c98e4517376872104ba,7,3,0.331282,0.111287,,0.330516,0.107114,0.603686,0.603622
2742,60be2c98e4517376872104bb,7,3,0.130928,0.206744,,0.125634,0.202927,0.586742,0.586744
2743,60be2c98e4517376872104bc,7,3,0.148493,0.178257,,0.14226,0.172929,0.622564,0.622609
2744,60be2c98e4517376872104bd,7,3,0.115702,0.251131,,0.10815,0.246345,0.65005,0.650035
2745,60be2c98e4517376872104be,7,3,0.126229,0.217187,,0.118572,0.21141,0.685936,0.6859
2746,60be2c98e4517376872104bf,7,3,0.159245,0.493621,,0.154991,0.492715,0.669101,0.669023
2747,60be2c98e4517376872104c0,7,3,0.139129,0.447274,,0.134427,0.445749,0.704965,0.704888
2748,60be2c98e4517376872104c1,7,3,0.193543,0.555443,,0.190493,0.556459,0.732265,0.732314
2749,60be2c98e4517376872104c2,7,3,0.167043,0.509122,,0.16363,0.509593,0.768152,0.768179
2750,60be2c98e4517376872104c3,7,3,0.411712,0.784694,,0.410025,0.790748,0.751301,0.751301
2751,60be2c98e4517376872104c4,7,3,0.367147,0.750974,,0.364934,0.755784,0.787201,0.787166
2752,60be2c98e4517376872104c5,7,3,0.472972,0.823284,,0.472815,0.828602,0.814676,0.814592
2753,60be2c98e4517376872104c6,7,3,0.426878,0.795057,,0.425648,0.798711,0.850477,0.850457
2754,60be2c98e4517376872104c7,7,3,0.722255,0.888495,,0.726509,0.89399,0.833481,0.83358
2755,60be2c98e4517376872104c8,7,3,0.682556,0.889583,,0.685842,0.895943,0.869284,0.869445
2756,60be2c98e4517376872104c9,7,3,0.77018,0.878468,,0.77518,0.885333,0.896829,0.896871
2757,60be2c98e4517376872104ca,7,3,0.734812,0.886902,,0.738761,0.893658,0.932677,0.932736
2758,60be2c98e4517376872104cb,7,3,0.886598,0.736742,,0.892926,0.740474,0.915925,0.915858
2759,60be2c98e4517376872104cc,7,3,0.877879,0.771922,,0.885336,0.777496,0.95175,0.951723
2760,60be2c98e4517376872104cd,7,3,0.815794,0.459942,,0.819571,0.459485,0.466435,0.466491
2761,60be2c98e4517376872104ce,7,3,0.840755,0.506379,,0.845194,0.507091,0.502272,0.502356
2762,60be2c98e4517376872104cf,7,3,0.775601,0.399025,,0.780366,0.397714,0.529764,0.529782
2763,60be2c98e4517376872104d0,7,3,0.806457,0.444557,,0.812434,0.444324,0.565628,0.565647
2764,60be2c98e4517376872104d1,7,3,0.542468,0.185633,,0.543076,0.181701,0.548781,0.548769
2765,60be2c98e4517376872104d2,7,3,0.588288,0.215306,,0.590746,0.211318,0.584613,0.584634
2766,60be2c98e4517376872104d3,7,3,0.48055,0.153085,,0.481541,0.148816,0.612182,0.612061
2767,60be2c98e4517376872104d4,7,3,0.527028,0.176716,,0.527813,0.172655,0.648059,0.647926
2768,60be2c98e4517376872104d5,7,3,0.241206,0.118115,,0.23759,0.113507,0.631027,0.631048
2769,60be2c98e4517376872104d6,7,3,0.277745,0.111505,,0.274257,0.106803,0.66687,0.666913
2770,60be2c98e4517376872104d7,7,3,0.198293,0.135347,,0.192311,0.129275,0.694388,0.694339
2771,60be2c98e4517376872104d8,7,3,0.22982,0.121532,,0.225542,0.11465,0.730145,0.730204
2772,60be2c98e4517376872104d9,7,3,0.11018,0.301803,,0.103509,0.298071,0.713412,0.713326
2773,60be2c98e4517376872104da,7,3,0.113402,0.263258,,0.109076,0.26015,0.749242,0.749191
2774,60be2c98e4517376872104db,7,3,0.1145,0.357479,,0.110357,0.356262,0.776639,0.776618
2775,60be2c98e4517376872104dc,7,3,0.110337,0.315306,,0.104724,0.312252,0.812415,0.812483
2776,60be2c98e4517376872104dd,7,3,0.235578,0.615865,,0.232297,0.617997,1.0,0.795605
2777,60be2c98e4517376872104de,7,3,0.203365,0.57074,,0.198607,0.570967,0.831409,0.83147
2778,60be2c98e4517376872104df,7,3,0.28429,0.673361,,0.28128,0.675392,0.858867,0.858896
2779,60be2c98e4517376872104e0,7,3,0.247176,0.630571,,0.242601,0.632334,0.894726,0.894761
2780,60be2c98e4517376872104e1,7,3,0.534914,0.853711,,0.536005,0.85906,0.877792,0.877883
2781,60be2c98e4517376872104e2,7,3,0.488455,0.831689,,0.488522,0.836625,0.913685,0.913748
2782,60be2c98e4517376872104e3,7,3,0.595975,0.875206,,0.597758,0.881472,0.941174,0.941175
2783,60be2c98e4517376872104e4,7,3,0.550323,0.859947,,0.550537,0.865461,0.97704,0.977039
2784,60be2c98e4517376872104e5,7,3,0.811283,0.858884,,0.816687,0.86493,0.960122,0.960162
2785,60be2c98e4517376872104e6,7,3,0.781139,0.874453,,0.785753,0.881024,0.995987,0.996027
2786,60be2c98e4517376872104e7,7,3,0.887501,0.656835,,0.894579,0.659904,0.510707,0.510795
2787,60be2c98e4517376872104e8,7,3,0.875857,0.598322,,0.883357,0.6002,0.574007,0.574086
2788,60be2c98e4517376872104e9,7,3,0.8855,0.642521,,0.891956,0.645104,0.609859,0.609951
2789,60be2c98e4517376872104ea,7,3,0.728449,0.340658,,0.733013,0.338553,0.593061,0.593073
2790,60be2c98e4517376872104eb,7,3,0.764422,0.384135,,0.768888,0.383197,0.628965,0.628938
2791,60be2c98e4517376872104ec,7,3,0.675529,0.286313,,0.67803,0.283965,0.656411,0.656364
2792,60be2c98e4517376872104ed,7,3,0.71571,0.326639,,0.718599,0.324838,0.692232,0.692229
2793,60be2c98e4517376872104ee,7,3,0.419123,0.129297,,0.417234,0.124534,0.675371,0.675352
2794,60be2c98e4517376872104ef,7,3,0.465086,0.146289,,0.464134,0.14054,0.711194,0.711217
2795,60be2c98e4517376872104f0,7,3,0.359737,0.114868,,0.357106,0.107608,0.738693,0.738643
2796,60be2c98e4517376872104f1,7,3,0.404025,0.124794,,0.402337,0.116761,0.774577,0.774508
2797,60be2c98e4517376872104f2,7,3,0.162997,0.161785,,0.159612,0.157697,0.757674,0.75763
2798,60be2c98e4517376872104f3,7,3,0.188717,0.141116,,0.185344,0.13611,0.793477,0.793495
2799,60be2c98e4517376872104f4,7,3,0.136211,0.196764,,0.131518,0.192498,0.820898,0.820921
2800,60be2c98e4517376872104f5,7,3,0.155473,0.16976,,0.149803,0.164303,0.856793,0.856786
2801,60be2c98e4517376872104f6,7,3,0.128554,0.416753,,0.121851,0.414792,0.839901,0.839909
2802,60be2c98e4517376872104f7,7,3,0.11711,0.372017,,0.10923,0.369039,0.875756,0.875774
2803,60be2c98e4517376872104f8,7,3,0.151986,0.478129,,0.145222,0.47799,0.903205,0.9032
2804,60be2c98e4517376872104f9,7,3,0.133552,0.43196,,0.127998,0.430888,0.939016,0.939065
2805,60be2c98e4517376872104fa,7,3,0.338448,0.726481,,0.336269,0.730409,0.922125,0.922187
2806,60be2c98e4517376872104fb,7,3,0.29737,0.687106,,0.293728,0.689565,0.95795,0.958052
2807,60be2c98e4517376872104fc,7,3,0.396686,0.773881,,0.394458,0.77841,0.985458,0.985478
2808,60be2c98e4517376872104fd,7,3,0.854723,0.537328,,0.860473,0.538414,0.637403,0.637377
2809,60be2c98e4517376872104fe,7,3,0.871446,0.583247,,0.877369,0.585566,0.673219,0.673242
2810,60be2c98e4517376872104ff,7,3,0.824632,0.47539,,0.830378,0.47521,0.700614,0.700668
2811,60be2c98e451737687210500,7,3,0.848014,0.521871,,0.853783,0.521381,0.736515,0.736533
2812,60be2c98e451737687210501,7,3,0.618177,0.237364,,0.61923,0.233146,0.719628,0.719656
2813,60be2c98e451737687210502,7,3,0.661552,0.273519,,0.663549,0.269065,0.755517,0.75552
2814,60be2c98e451737687210503,7,3,0.557841,0.195047,,0.55836,0.188963,0.783016,0.782947
2815,60be2c98e451737687210504,7,3,0.603314,0.226119,,0.605167,0.221558,0.818865,0.818812
2816,60be2c98e451737687210505,7,3,0.303894,0.110164,,0.300045,0.101996,0.801973,0.801934
2817,60be2c98e451737687210506,7,3,0.345388,0.112771,,0.342531,0.105988,0.837871,0.837799
2818,60be2c98e451737687210507,7,3,0.253002,0.115303,,0.248465,0.108961,0.865278,0.865225
2819,60be2c98e451737687210508,7,3,0.290654,0.110526,,0.287495,0.104269,0.901108,0.90109
2820,60be2c98e451737687210509,7,3,0.11861,0.239398,,0.111708,0.234963,0.884212,0.884212
2821,60be2c98e45173768721050a,7,3,0.130928,0.206744,,0.12486,0.201739,0.920063,0.920077
2822,60be2c98e45173768721050b,7,3,0.110639,0.288613,,0.103837,0.285061,0.947465,0.947504
2823,60be2c98e45173768721050c,7,3,0.115702,0.251131,,0.108798,0.246182,0.9833,0.983369
2824,60be2c98e45173768721050d,7,3,0.184206,0.540058,,0.180429,0.540515,0.966435,0.966491
2825,60be2c98e45173768721050e,7,3,0.88889,0.6709,,0.894227,0.672373,0.744976,0.744972
